Date,Mispricing
2018-03-24,-0.013344508687684256
2018-03-31,0.04671986913998743
2018-04-07,-0.0038799614330223644
2018-04-14,-0.06460798208903291
2018-04-21,-0.18563079512228664
2018-04-28,-0.14402812510870372
2018-05-05,-0.1147848963207798
2018-05-12,-0.1501262444465594
2018-05-19,-0.1996705010051908
2018-05-26,-0.006244066874935403
2018-06-02,0.05097405019254735
2018-06-09,0.013294032818865627
2018-06-16,0.043421395814442855
2018-06-23,0.07823452228823027
2018-06-30,0.09743421448423165
2018-07-07,0.13861682583408028
2018-07-14,0.13742571474009788
2018-07-21,0.0681157016270041
2018-07-28,-0.008100826911007922
2018-08-04,-0.00802058650971342
2018-08-11,0.10254694342194369
2018-08-18,0.08359309241509817
2018-08-25,0.11555028136163364
2018-09-01,0.07154313537265468
