Date,Mispricing
2018-03-31,-0.21264120306330153
2018-04-07,-0.23770821909797424
2018-04-14,-0.1441914154682909
2018-04-21,-0.14418888408346192
2018-04-28,-0.16460730989490074
2018-05-05,-0.16438858226966238
2018-05-12,-0.052989237760214615
2018-05-19,-0.09206628513421339
2018-05-26,-0.10941705208555404
2018-06-02,-0.10342165311390354
2018-06-09,-0.019310657161862716
2018-06-16,-0.02958131122114054
2018-06-23,-0.07756982252577936
2018-06-30,-0.13964552809372088
2018-07-07,-0.07184410794188628
2018-07-14,-0.005182572605466389
2018-07-21,-0.021282271944469914
2018-07-28,-0.006864114417688631
2018-08-04,0.03916358632091464
2018-08-11,0.02601306322930977
2018-08-18,0.04546850600713729
2018-08-25,0.07223619346686563
2018-09-01,0.10603026486325512
2018-09-08,0.005605701516130775
